duration treatment female black hispanic ndependents recall young old quarter durable lusd
11177 5.98171072887065 0 0 0 0 0 0 0 0 2 0 0
11179 26.9988812079299 0 1 0 0 0 0 0 0 0 0 0
11180 7.99846839662307 1 1 0 0 1 0 0 0 4 0 0
11181 25.993271420484 0 1 0 0 0 0 0 0 2 0 0
11185 4.99443792723327 1 1 0 0 0 0 0 0 5 0 0
11186 26.0057957149046 0 0 0 0 0 1 0 0 2 0 0
11188 19.9994982156031 1 1 0 0 0 1 0 0 2 0 0
11190 22.0149026770131 1 0 0 0 0 0 0 0 2 0 0
11191 26.0234771633668 0 0 0 0 2 0 0 0 5 1 0
11193 8.9858796578835 1 1 0 0 0 1 0 0 5 0 1
11194 6.99443570387063 1 0 0 0 2 0 0 0 3 0 1
11200 11.0177119239967 0 0 0 0 0 0 0 0 5 0 1
11201 27.9912013605847 1 0 1 0 0 0 0 0 4 0 1
11202 0.990456045950657 1 0 0 0 0 0 0 0 3 0 1
11204 3.00371835070313 1 0 0 0 0 0 0 0 3 0 0
11205 0.982905024059541 0 1 0 0 0 0 1 0 5 0 0
11210 27.0033492998191 1 0 0 0 0 0 0 0 3 1 0
11212 1.0084698222435 1 0 0 0 2 0 0 0 5 0 0
11215 0.999908464466297 0 1 0 0 0 0 0 0 5 1 0
11216 17.995621660416 1 1 0 0 0 0 0 0 4 0 1
11219 1.00545510479577 1 1 0 0 0 0 0 0 5 1 1
11221 11.9966931870665 0 1 0 0 0 0 0 0 4 0 1
11222 10.0003409480287 0 0 0 0 0 0 1 0 3 0 1
11223 1.01575569227433 1 0 0 0 1 0 0 0 5 0 0
11225 0.993711146311221 0 0 1 0 1 0 1 0 5 0 1
11226 27.0204431430265 1 0 0 0 2 1 0 0 3 1 1
11227 0.994730886262545 0 0 1 0 0 0 1 0 3 0 1
11231 3.00366631021507 0 1 0 0 0 1 0 0 3 1 1
11232 26.9947252568917 1 0 0 0 0 0 1 0 3 0 1
11234 14.9897476093901 1 1 0 0 1 0 0 0 0 0 1
11235 13.9942716300563 1 0 0 0 2 1 0 0 2 0 0
11237 1.0094038123654 0 0 0 0 0 0 1 0 5 1 0
11240 0.996352863147394 1 0 0 0 0 0 1 0 5 1 0
11241 1.00513112773543 0 0 0 0 0 0 1 0 3 0 0
11243 28.0123088977693 0 0 0 0 1 0 0 0 4 0 0
11244 2.0055882697883 1 1 0 0 2 1 1 0 5 0 0
11245 16.9994735021874 0 1 0 0 1 0 0 0 5 0 0
11246 18.0055204419584 0 0 1 0 0 0 1 0 2 0 0
11247 1.02882674918334 1 0 0 0 0 0 0 0 3 1 0
11250 26.9899547701403 1 1 0 0 1 0 1 0 4 0 0
11251 1.98697434392132 1 0 1 0 2 0 1 0 2 0 0
11252 26.9972610195929 0 0 0 0 0 0 1 0 5 0 0
11254 6.00080457299835 0 0 0 0 2 0 1 0 5 1 1
11255 4.98327331282362 0 0 0 0 0 0 1 0 1 0 0
11256 7.9888426043536 1 1 0 0 0 0 1 0 2 0 0
11258 25.993041857006 1 0 0 0 0 0 1 0 2 0 0
11259 26.0116171968332 0 1 0 0 0 0 1 0 5 0 0
11263 2.99438954216403 0 0 0 0 0 0 1 0 3 0 0
11265 4.98863774857049 1 0 0 0 2 1 1 0 3 0 0
11267 27.0023733840111 1 1 0 0 2 0 1 0 2 0 0
11270 25.997813795563 0 0 0 0 2 0 1 0 5 1 0
11271 13.993976801761 1 0 0 0 0 1 1 0 4 0 0
11272 23.0002037561673 0 0 0 0 0 1 1 0 2 0 0
11273 2.00258895639842 1 1 0 0 0 0 1 0 4 1 0
11274 0.986874095451193 0 0 0 0 1 0 1 0 4 0 0
11275 2.00242966494107 1 0 0 0 0 0 1 0 2 0 0
11277 27.000326640013 0 1 0 0 0 0 0 0 4 0 0
11279 3.00219483157558 0 0 0 0 0 0 1 0 4 0 0
11280 27.0004017153396 0 0 0 0 2 0 1 0 2 0 0
11282 7.00276330582727 1 0 0 0 0 0 1 0 4 0 1
11286 17.9973598325092 1 1 0 0 0 1 1 0 4 0 0
11288 14.9924372914775 1 1 1 0 2 1 1 0 4 0 0
11289 1.00760342958397 0 1 0 1 0 0 1 0 3 0 0
11290 14.022036404651 0 0 0 0 0 1 1 0 3 0 0
11291 13.0126766019883 0 1 0 0 0 0 1 0 5 0 1
11292 0.996216203014355 1 1 0 0 1 0 1 0 5 0 0
11293 1.0136204737823 1 1 0 0 0 0 1 0 2 0 1
11294 1.00938524363294 1 0 1 0 0 0 1 0 0 0 0
11296 1.00470628206068 1 0 1 0 0 0 1 0 4 0 1
11300 26.9960714410825 0 1 0 0 1 0 1 0 4 0 0
11301 24.0068325794887 0 0 1 0 0 0 1 0 5 0 0
11302 2.99526721592027 0 0 0 0 0 0 1 0 2 1 0
11304 10.0180864421536 0 0 1 0 0 0 1 0 3 0 0
11307 19.0093954392133 1 0 0 0 0 1 1 0 3 0 0
11308 3.99500758176041 0 0 0 0 0 0 1 0 2 1 0
11309 13.008832917052 0 0 1 0 0 0 1 0 5 0 0
11311 27.9888758315377 0 1 0 0 0 0 1 0 2 0 0
11316 2.01080026162746 1 0 0 0 0 0 1 0 4 0 0
11317 17.9896439481714 0 0 0 0 0 0 1 0 3 0 0
11318 10.0055185722095 0 0 0 0 0 0 1 0 3 0 0
11319 26.9932368276437 1 1 0 0 0 0 1 0 2 1 0
11322 2.99701643740099 1 0 0 0 2 0 0 0 3 0 0
11323 27.0154010453599 0 0 0 0 0 0 1 0 2 0 0
11324 0.998718387798015 1 0 0 0 0 0 1 0 3 0 0
11325 7.00423320935504 0 0 0 0 0 0 1 0 4 0 1
11326 6.01805519889844 1 1 1 0 0 0 1 0 3 1 1
11329 1.99961656032055 0 0 0 0 0 1 1 0 2 0 1
11331 17.9902127387457 0 0 0 0 0 0 1 0 5 0 0
11332 9.00227436101811 1 0 0 0 0 0 1 0 3 0 0
11333 7.00739259479446 1 0 0 0 0 0 1 0 2 0 0
11336 30.9995188637235 1 0 0 0 0 0 1 0 4 0 0
11337 1.99599951082613 0 0 0 0 2 0 1 0 3 1 0
11341 5.00301847183994 1 1 0 0 0 0 1 0 5 0 0
11342 48.0108306111225 1 0 0 0 0 0 0 1 4 0 0
11346 27.0096128880544 0 1 0 0 1 1 0 1 2 0 0
11348 2.97947504872544 0 0 0 0 1 0 0 1 5 1 0
11353 7.98910597861131 0 0 0 0 0 0 0 1 2 0 0
11355 16.9972261928642 1 0 0 0 0 1 0 1 2 0 0
11360 18.9828263879956 1 1 0 0 0 1 0 0 4 0 0
11361 27.0027515296023 0 0 0 0 0 0 0 0 4 0 0
11366 24.0093806104135 1 1 0 0 0 0 0 0 2 1 0
11367 27.0310940859091 1 1 0 0 0 0 0 0 2 1 0
11368 5.98818480456639 1 1 0 0 1 0 0 0 2 0 0
11370 27.0040536668867 0 0 0 0 2 0 0 0 5 1 0
11372 13.9792662446137 1 0 0 0 1 0 0 0 4 0 0
11373 0.991273434890443 1 1 0 0 0 0 0 0 1 0 0
11374 17.9847343989179 1 1 0 0 0 1 0 0 4 0 0
11375 26.9980653067812 0 0 0 0 0 0 0 0 0 0 0
11376 0.988270714383926 1 0 1 0 2 0 0 0 2 0 1
11390 27.0047236796088 0 0 0 0 2 0 0 0 5 1 0
11391 12.991543070276 1 0 0 0 1 1 0 0 2 0 0
11392 23.9779738646059 0 0 0 0 0 0 0 0 3 1 0
11395 26.003604447534 0 0 0 0 2 0 0 0 1 1 0
11397 4.0029120046063 1 1 0 0 0 0 0 0 4 0 0
11401 26.9873378628025 1 1 0 0 2 0 0 0 2 0 0
11402 26.9934211799083 0 0 0 0 0 0 0 0 5 0 0
11403 14.007084956342 0 1 0 0 0 1 0 0 4 0 0
11404 3.00400540877303 1 0 0 0 0 0 0 0 2 1 0
11409 27.0113990208341 0 0 0 0 0 0 0 0 5 1 0
11410 1.9977710601657 1 1 0 0 0 0 0 0 2 0 0
11411 23.0031500872492 1 0 0 0 0 0 0 0 3 0 0
11414 28.0036929115882 0 1 0 0 2 1 0 0 2 1 0
11418 1.00339452373815 0 0 0 0 0 0 0 0 3 0 0
11419 2.02193961481754 0 1 0 0 0 0 0 0 5 0 0
11421 17.0045522805747 1 1 0 0 2 1 0 0 2 0 0
11423 4.99894235444917 1 1 0 0 2 0 0 0 3 0 0
11424 18.0098264088733 0 1 0 0 0 0 0 0 2 0 0
11425 10.0225192337649 1 0 0 0 1 0 0 0 3 0 0
11426 13.9923490267093 1 1 0 0 2 1 0 0 4 0 0
11427 24.031262772443 1 1 0 0 0 0 0 0 5 0 0
11428 39.0003844963772 1 0 0 0 2 0 0 0 2 0 0
11429 10.0007113199012 1 1 0 0 0 1 0 0 4 0 0
11430 21.9999223254344 1 1 0 0 2 0 0 0 2 0 0
11432 1.98392771301454 1 1 0 0 2 0 0 0 4 0 0
11434 18.9948826663333 0 1 0 0 0 0 0 0 2 0 0
11435 27.015787488958 1 0 0 0 0 1 0 0 2 0 0
11439 27.0042650955479 0 0 0 0 0 1 1 0 3 0 0
11440 27.002913276522 0 1 0 0 0 0 0 0 5 0 0
11441 1.01361232492396 1 1 0 0 0 0 1 0 2 0 0
11442 13.9873531724864 0 0 0 0 2 1 1 0 2 0 0
11444 26.9993920571058 0 0 1 0 0 0 1 0 5 0 0
11446 27.0132833803234 0 0 1 0 2 0 1 0 2 0 0
11448 1.01131236230769 0 0 1 0 0 0 1 0 4 0 0
11451 2.98794821619575 0 0 0 0 1 0 1 0 5 1 1
11461 0.994995618896432 0 0 0 0 0 0 1 0 4 0 1
11462 11.0022664315764 1 1 0 0 2 0 1 0 4 0 1
11463 3.00320055298988 1 0 0 0 1 0 1 0 5 0 1
11464 15.0127560283815 1 0 0 0 0 1 1 0 2 1 1
11465 10.0247945267188 0 0 0 1 1 0 1 0 0 0 1
11468 6.99645652989702 1 0 0 0 0 0 1 0 4 0 0
11469 1.0116580676672 0 1 1 0 0 0 1 0 3 0 0
11470 1.0076948948837 0 0 0 0 0 0 1 0 3 0 0
11472 27.000862426319 0 0 0 0 0 0 1 0 3 0 0
11473 22.996189155892 1 0 0 0 2 0 1 0 2 0 0
11476 1.99300079806692 1 0 0 0 0 0 1 0 5 0 0
11477 26.9955406520658 1 1 1 0 0 0 1 0 4 0 0
11478 7.00067522483774 0 1 0 0 0 1 1 0 3 1 0
11479 0.980779471221985 0 1 0 0 2 0 1 0 2 0 0
11480 11.9931573349187 0 1 1 0 0 0 1 0 3 0 0
11481 0.988888440211534 0 0 0 0 2 0 1 0 0 0 0
11484 14.9888578918197 0 0 1 0 1 0 1 0 0 0 1
11485 4.00429006072405 0 0 0 0 2 0 1 0 3 0 1
11486 29.0066262342989 1 1 0 0 2 0 1 0 3 0 0
11488 25.9902893529287 1 1 0 0 0 0 1 0 5 0 0
11489 27.0012904371103 1 1 0 0 1 0 1 0 0 0 0
11490 4.99914617602779 0 0 0 0 2 1 1 0 3 0 1
11497 4.99741828631977 1 1 0 0 2 0 1 0 3 0 1
11498 5.99795441725014 1 0 0 0 2 0 1 0 2 0 1
11508 10.9923687898755 0 1 0 0 0 0 1 0 4 0 0
11509 25.9950065201032 0 1 0 0 0 0 1 0 2 0 0
11510 1.00325864336878 0 1 1 0 0 0 1 0 3 0 0
11512 13.9966166722532 1 0 0 0 0 0 1 0 2 0 0
11515 13.0093806838467 1 0 0 0 1 0 1 0 3 0 0
11517 1.98001045977185 1 1 0 0 2 0 1 0 3 0 0
11519 10.9974833900451 0 1 0 0 0 0 1 0 5 0 0
11520 0.992316913015271 0 1 1 0 0 0 1 0 5 0 0
11529 27.0025023471465 0 0 0 0 0 1 1 0 3 0 0
11530 19.0031787403448 1 1 0 0 2 1 1 0 4 0 0
11531 0.97926976110035 0 0 1 0 0 0 1 0 3 0 0
11535 27.0108750536875 0 1 0 0 2 0 1 0 3 0 0
11537 27.0117559062748 1 0 0 0 0 0 1 0 2 0 0
11538 21.0206015146228 0 1 0 0 0 0 1 0 2 0 0
11539 26.9998519467673 0 1 0 0 0 0 1 0 5 0 1
11540 4.01123902661949 1 1 0 0 0 0 1 0 3 0 1
11543 0.992561079966503 0 0 0 0 0 0 1 0 5 0 1
11544 10.0127285139219 0 1 0 0 1 0 1 0 4 0 0
11545 15.9912792698628 0 0 0 0 0 0 1 0 1 0 0
11546 0.997061468296973 1 1 0 0 0 1 1 0 2 0 1
11547 19.9793297616269 1 0 0 0 0 1 1 0 4 0 1
11551 22.0153382997592 1 1 0 0 0 0 1 0 3 0 0
11554 3.99523304880252 0 0 0 0 2 0 1 0 2 0 0
11555 3.97863486505211 1 0 0 0 0 0 1 0 4 1 1
11556 0.991973543669121 0 0 0 0 2 0 1 0 5 0 0
11558 0.995902025030373 0 0 1 0 0 0 1 0 4 0 0
11559 8.02113952090525 0 0 0 0 0 0 1 0 5 0 0
11560 19.9999301049399 0 1 0 0 0 0 1 0 4 1 0
11562 18.0011912228237 0 1 0 0 0 0 1 0 3 0 0
11564 0.985032494368476 1 0 0 0 0 0 1 0 3 0 0
11566 26.9917399333485 0 0 0 0 1 0 0 1 3 0 0
11567 1.00303989704743 0 1 0 0 0 0 0 1 2 0 0
11568 23.9959693566541 1 1 0 0 0 0 0 1 4 0 1
11571 3.98947880167233 0 0 0 0 0 0 0 1 2 0 1
11572 17.0077653547107 1 0 0 0 1 0 0 1 2 0 1
11582 3.00106219555329 1 0 0 0 0 0 0 1 2 0 1
11583 15.0138794080389 1 0 0 0 1 1 0 1 2 0 1
11584 0.998506863348588 1 1 0 0 0 0 0 1 5 0 1
11585 0.989971876634386 0 1 0 0 0 0 0 1 5 0 0
11586 26.0091606154292 0 0 0 0 2 0 0 1 2 0 0
11587 26.9978085753954 1 1 0 0 0 0 0 0 2 0 1
11588 27.0155040860947 0 0 0 0 0 0 0 0 2 1 0
11589 20.9954018768055 0 1 0 0 0 0 0 0 5 0 0
11590 20.0032960091679 1 1 0 0 0 1 0 0 3 0 0
11591 18.9989165027395 0 0 0 0 2 1 0 0 2 0 0
11592 15.0165974129464 0 0 0 0 2 0 0 0 4 0 0
11593 27.0108894004001 1 0 0 0 0 0 0 0 1 0 0
11595 6.02370012553668 0 0 0 0 2 1 0 0 4 0 0
11596 27.0106185609574 1 1 0 0 0 0 0 0 3 0 0
11598 26.9889132716516 0 1 0 0 0 0 0 0 4 0 0
11605 2.00493088427932 1 0 0 0 0 0 0 0 2 0 0
11608 10.0138730069366 0 0 0 0 1 0 0 0 4 0 1
11609 12.0021570424943 0 1 0 0 0 0 0 0 2 0 0
11611 6.01201041529472 0 1 1 0 0 0 0 0 4 0 0
11614 8.99788146465363 1 0 0 0 2 0 0 0 5 0 0
11615 2.98770247128803 1 0 0 0 2 0 0 0 2 0 0
11616 27.004527728111 0 0 0 0 0 0 0 0 2 1 0
11617 26.9936145586224 1 0 0 0 0 0 0 0 3 0 0
11624 11.0304586263913 1 0 0 0 2 1 0 0 3 0 0
11627 8.01040480818052 1 0 0 0 0 0 0 0 4 0 0
11628 1.99110661615161 1 0 0 0 0 0 0 0 4 0 0
11634 3.00048239216108 1 0 0 0 2 0 0 0 5 1 0
11635 27.0159904159407 1 0 0 0 2 0 0 0 5 0 0
11636 27.0028354801496 1 0 0 0 0 0 0 0 4 0 0
11637 22.0075099314964 1 0 0 0 0 0 0 0 5 0 0
11645 2.99315629691479 1 0 0 0 1 0 0 0 5 0 0
11646 25.9867955125747 0 1 0 0 0 0 0 0 4 0 0
11647 5.02387596870626 1 0 0 0 2 1 0 0 3 1 0
11648 0.997069341806685 0 1 0 0 0 0 0 0 4 1 0
11650 3.98637123017959 0 1 1 0 0 0 0 0 2 0 0
11652 9.98968114387959 0 0 0 0 2 1 0 0 3 1 0
11656 27.0050637896301 1 0 0 0 0 0 0 0 3 0 0
11659 20.0112394880142 1 1 0 0 2 0 0 0 4 0 0
11661 26.983873446098 1 0 0 0 2 0 0 0 4 0 1
11662 27.0041915412181 0 0 0 0 0 0 0 0 3 0 1
11664 22.0063697609395 0 1 0 0 2 0 0 0 3 0 0
11666 0.994245004880896 0 0 0 0 0 0 0 0 5 0 0
11667 13.0010903615377 0 1 0 0 0 0 1 0 5 0 1
11669 3.99776843473036 0 0 0 0 0 0 0 0 4 1 0
11674 10.0104374231935 1 1 0 0 2 1 1 0 2 0 0
11677 2.00499793573893 0 1 0 0 2 0 0 0 0 0 1
11681 1.99760992617579 0 1 0 0 0 0 1 0 4 0 0
11683 7.99693185183769 0 0 0 0 0 0 1 0 5 0 0
11684 2.99581838012371 1 1 0 0 0 0 1 0 5 0 0
11689 8.00448308667435 0 0 0 0 0 1 1 0 3 0 0
11691 20.9936986390872 1 0 0 0 2 1 1 0 2 0 0
11692 1.00183231605683 0 0 0 0 0 0 1 0 2 1 0
11693 1.98547677123381 1 0 0 0 1 0 1 0 2 1 0
11694 13.9898835746484 0 0 0 0 0 1 1 0 3 0 0
11695 1.00991581291188 0 1 0 0 0 0 1 0 5 0 0
11697 12.007073133507 1 1 0 0 2 1 1 0 4 0 0
11702 2.00834652967602 1 1 0 0 0 0 1 0 3 0 0
11704 14.0044268134335 1 0 0 0 2 0 1 0 4 0 0
11708 0.993806948672324 0 0 0 0 0 0 1 0 0 0 0
11710 10.0050742002654 1 1 0 0 2 0 1 0 5 0 0
11712 6.99405083209923 0 1 0 0 2 0 1 0 1 0 0
11713 27.0076696662281 0 0 0 0 0 1 1 0 2 0 0
11714 2.00008711679054 0 0 0 0 0 0 1 0 5 1 0
11717 9.01004361076306 0 0 0 0 0 0 1 0 3 0 0
11718 12.9935828624292 1 0 0 0 0 0 1 0 2 0 0
11719 2.98697762419649 0 0 0 0 0 0 1 0 4 0 0
11721 16.0090153211429 0 0 0 0 0 0 1 0 4 0 0
11722 7.97614131296365 1 0 0 0 0 0 1 0 2 0 0
11723 26.9981012985198 1 1 0 0 1 0 1 0 2 0 0
11726 1.00370839865576 0 1 0 0 0 0 1 0 5 0 0
11728 0.995792690053576 0 0 0 0 2 0 1 0 3 0 0
11731 1.00439443525879 0 0 0 0 2 0 1 0 4 1 0
11733 1.98321674618638 0 0 0 0 0 0 1 0 5 0 0
11735 21.0054445264702 0 0 0 0 0 0 1 0 3 0 0
11739 14.9945740297167 0 0 0 0 0 1 1 0 3 0 0
11740 4.99748315120617 1 1 0 0 0 0 1 0 3 0 1
11741 3.98061950649186 0 0 0 0 0 0 1 0 5 0 1
11742 10.0055330036159 0 1 0 1 0 0 1 0 2 0 1
11743 15.0098596439744 0 1 0 0 2 0 1 0 2 0 0
11747 0.994138996288778 0 0 0 0 0 0 1 0 4 0 0
11748 0.99541003233686 1 0 0 0 2 0 1 0 3 0 0
11751 0.991633527959064 0 0 0 0 1 0 1 0 4 0 1
11755 25.0134131084143 0 0 1 0 0 0 1 0 4 0 1
11756 1.00260504926916 0 1 1 0 2 0 1 0 4 0 0
11757 3.00086385444159 1 0 0 0 0 0 1 0 4 0 0
11760 0.996201374124332 0 0 1 0 0 0 1 0 2 0 0
11762 1.00313427500293 1 1 1 0 0 0 1 0 5 0 0
11768 5.00641116741405 1 1 1 0 0 0 1 0 3 0 0
11769 9.98524812303326 1 0 0 0 0 0 1 0 2 0 0
11772 20.9791808753352 0 1 0 0 2 0 1 0 2 0 0
11777 0.992140703344846 0 0 0 0 0 1 1 0 3 0 1
11779 0.984404223480996 1 0 0 0 0 0 1 0 5 0 0
11781 24.0129207734578 0 0 0 0 0 0 1 0 4 0 0
11784 17.0127914311837 1 0 0 0 0 1 1 0 2 0 0
11792 14.0011621850184 1 0 0 0 0 1 1 0 2 0 0
11793 5.00842455733936 1 0 0 0 0 0 1 0 2 0 0
11794 13.0008467646549 1 0 0 0 2 0 1 0 3 1 0
11795 0.999563222104078 0 1 0 0 0 0 1 0 3 0 0
11799 22.9917869805881 0 0 0 0 0 0 1 0 4 0 0
11800 1.00396359851533 0 0 0 0 1 0 1 0 4 0 1
11801 12.0075313140819 1 1 0 0 0 0 1 0 3 0 1
11807 1.98587949393446 1 1 0 0 0 0 1 0 0 0 0
11808 2.99999014637132 0 0 0 0 0 0 1 0 4 0 0
11810 18.9953408962947 1 0 0 0 0 1 1 0 2 0 0
11816 6.98485312559205 1 1 0 0 0 0 1 0 3 0 0
11817 13.9973609189058 1 0 0 0 0 0 1 0 1 0 0
11820 26.9914772898895 0 0 0 0 2 0 1 0 0 0 0
11823 26.9921053662309 1 1 0 0 0 0 0 1 2 0 0
11824 3.00887706661363 1 1 0 0 0 0 0 1 4 0 0
11827 27.9899313190155 0 1 0 0 0 0 0 1 2 0 0
11829 26.9949024961586 0 0 0 0 0 0 0 1 3 0 0
11830 11.9933131051694 1 0 0 0 0 1 0 1 4 0 0
11832 26.9978590614351 0 0 0 0 0 0 0 1 5 0 0
11838 27.0064639717641 0 1 0 0 0 0 0 1 3 0 0
11840 26.9984333966915 0 1 0 0 0 0 0 1 4 0 0
11842 11.0005076759541 0 0 0 0 0 1 0 1 4 0 0
11849 26.9897165902653 0 0 0 0 0 0 0 0 4 0 0
11853 8.00152427413016 0 0 0 0 1 0 0 0 2 0 0
11858 6.00258611272944 1 0 0 0 0 0 0 0 4 0 1
11859 16.002319846697 0 0 0 0 0 1 0 0 2 0 0
11861 13.985289152674 0 0 0 0 0 0 0 0 4 0 1
11863 0.990995737115989 0 0 0 0 0 0 0 0 3 1 0
11866 4.00613741520446 1 0 0 0 0 0 0 0 4 0 0
11867 27.0016988257688 1 1 0 0 0 0 0 0 4 0 0
11869 2.0036263403272 1 0 0 0 0 0 0 0 5 0 1
11870 5.98050057489186 0 0 0 0 0 0 0 0 5 0 1
11876 1.99502685912458 1 1 0 0 0 0 0 0 5 0 1
11879 27.0042560861742 1 1 0 0 0 0 0 0 3 0 1
11884 13.0087897953211 0 0 0 0 2 0 0 0 0 1 1
11885 27.0100140251802 0 0 0 0 2 0 0 0 5 0 0
11887 0.996764447947336 1 0 0 0 0 0 0 0 4 0 0
11888 26.9973016968054 1 0 0 0 0 0 0 0 2 1 0
11890 17.0158964613525 1 0 0 0 2 0 0 0 4 0 1
11891 25.9983493587979 0 0 0 0 0 0 0 0 4 0 0
11893 13.994400009856 0 0 0 0 0 1 0 0 5 1 0
11897 1.01298004466008 0 0 0 0 2 0 0 0 2 1 0
11898 26.9986199362934 1 1 1 0 0 0 0 0 2 0 0
11899 14.005833096319 0 1 0 0 0 0 0 0 3 0 0
11901 13.0067277604608 0 0 0 0 0 0 0 0 4 1 1
11904 5.00128755415547 1 1 0 0 0 0 0 0 3 0 1
11906 29.9991541357266 0 1 0 0 2 0 0 0 3 1 1
11907 17.9965666939046 0 0 0 0 2 0 1 0 2 1 1
11909 16.0139445294054 1 0 0 0 2 1 0 0 4 0 1
11911 27.0105472483882 1 1 0 0 0 0 0 0 3 0 1
11912 24.9886695490476 0 1 0 0 0 0 1 0 5 0 1
11913 14.002411199944 0 0 0 0 0 0 1 0 2 0 1
11916 5.99851788766106 0 0 0 0 0 0 0 0 3 0 1
11919 8.00167590322833 0 0 0 0 0 0 1 0 3 0 1
11920 6.00975551431033 0 0 0 0 2 0 1 0 5 1 1
11922 9.99215673719104 1 1 0 0 0 1 1 0 3 0 1
11923 1.00654894140508 0 0 0 0 0 0 0 0 2 1 1
11926 19.9967213271319 1 1 0 0 0 0 1 0 4 0 1
11930 11.9879126496733 1 0 0 0 0 0 0 0 3 0 1
11934 5.9920550177435 1 1 0 0 0 1 0 0 4 0 1
11935 1.00038986666116 1 0 0 0 0 0 1 0 4 1 1
11936 1.99336686085538 0 1 0 0 0 0 0 0 2 0 0
11937 0.992558760578303 1 0 1 0 0 0 1 0 4 1 0
11940 26.995111344528 0 0 0 1 0 0 1 0 4 0 0
11942 1.01002598693425 0 0 1 0 0 0 1 0 0 0 0
11943 15.0079771896572 0 0 0 0 0 0 1 0 4 0 0
11944 27.9830732380543 0 1 1 0 0 0 1 0 5 0 0
11947 27.0054752901578 0 1 0 0 2 0 1 0 3 0 0
11948 1.00159892535724 1 0 1 0 0 0 0 0 5 0 0
11949 2.9840467000767 0 1 1 0 2 0 0 0 2 0 0
11950 10.9786754561708 0 1 1 0 2 0 1 0 5 0 0
11952 27.0084114046586 1 0 1 0 0 0 1 0 0 0 0
11955 17.9958821585768 1 1 1 0 2 0 1 0 2 0 0
11958 0.990303348095593 1 0 1 0 0 0 1 0 4 1 0
11959 27.026055092005 0 0 1 0 2 0 1 0 5 0 0
11962 1.00022745168707 0 1 0 1 0 0 1 0 4 1 0
11964 26.9917751931642 1 0 1 0 0 0 1 0 4 0 0
11965 26.9917441842925 1 1 1 0 0 0 1 0 5 0 0
11966 0.996408087122783 0 0 0 0 0 0 1 0 0 0 1
11972 26.9878060830425 1 1 0 0 0 0 1 0 4 1 1
11975 3.99353611645821 0 1 0 0 0 0 1 0 2 0 1
11977 3.9945682996596 1 0 1 0 0 0 1 0 4 0 1
11979 2.9836039994394 0 0 0 0 1 0 1 0 4 0 1
11982 0.992846428290947 0 0 0 0 2 0 1 0 3 0 0
11983 10.0088999252881 1 0 0 0 0 0 0 0 2 0 1
11984 9.0063981550237 1 1 0 0 2 1 1 0 4 0 1
11986 18.0030788976733 0 1 0 0 0 0 1 0 5 0 0
11988 9.9996845872348 1 0 0 0 2 0 1 0 3 0 0
11989 5.01186397728056 0 0 0 0 0 0 1 0 2 0 1
11990 0.989843449712893 0 0 0 0 0 0 1 0 4 0 1
11991 0.999731356874545 0 0 1 0 0 0 1 0 5 0 0
11992 23.0103837945919 0 0 0 0 0 0 1 0 2 0 0
11996 0.990013664359978 1 1 1 0 0 0 1 0 0 0 1
11997 26.9929159185127 0 0 0 0 0 0 1 0 5 1 0
11998 27.0018125757921 1 0 0 0 0 0 1 0 5 1 0
11999 13.9843818093507 1 0 0 0 0 0 1 0 5 0 0
12003 35.0069714074683 1 1 0 0 1 0 1 0 4 0 1
12004 25.0191546862633 1 0 0 0 0 0 1 0 4 0 1
12006 6.01319613250818 1 1 0 0 0 1 1 0 4 0 1
12008 25.990017531754 1 0 0 0 2 0 1 0 5 1 1
12011 3.9936427784572 1 1 0 0 0 0 1 0 3 0 1
12015 0.992131762739357 1 1 0 0 1 0 1 0 5 0 1
12016 11.0115580955869 0 0 0 0 2 1 1 0 2 1 1
12021 21.9886070600379 0 0 0 0 0 1 1 0 0 0 1
12022 6.00037475874081 1 0 0 0 0 0 1 0 3 0 0
12024 3.99491492206973 0 0 0 0 0 0 1 0 5 0 1
12026 9.01682330513985 1 1 0 0 0 0 1 0 3 1 1
12031 0.993475085111877 1 1 0 0 0 0 1 0 4 0 1
12033 7.01298115574764 0 1 0 0 0 0 1 0 5 1 1
12035 13.0029942344452 0 0 0 0 0 0 1 0 5 0 1
12036 5.98896935869087 1 0 0 0 2 0 1 0 2 0 1
12037 1.99953393456062 0 0 0 0 0 1 1 0 3 0 1
12039 24.9956428113348 0 0 0 0 0 0 1 0 2 1 1
12041 7.98810807734654 0 1 0 0 0 0 1 0 5 1 1
12042 8.00646454367562 0 0 0 0 0 0 1 0 3 0 1
12044 22.0109291256724 1 0 0 0 0 0 1 0 3 0 0
12045 9.00723056791198 0 0 0 0 2 0 1 0 2 0 1
12048 15.9774534157353 0 0 0 0 0 0 1 0 2 0 1
12049 1.99321938422401 0 1 0 0 0 0 1 0 2 0 0
12057 13.9744030775815 1 0 0 0 0 1 1 0 2 1 0
12059 1.00675009663268 1 0 0 0 0 0 1 0 3 0 0
12060 27.0071183127155 0 0 1 0 0 0 1 0 5 0 0
12061 26.9891274507963 0 0 1 0 2 0 1 0 4 0 0
12063 22.9846682903183 1 0 0 0 0 0 1 0 4 0 0
12065 26.9819151186687 1 0 0 0 0 0 1 0 5 0 0
12072 10.0000706299626 1 1 0 0 0 0 1 0 4 0 1
12074 0.997423583967463 1 0 0 0 0 0 1 0 4 0 0
